gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
FAM90A1,-1.9441754323290144,-2.917794233419276,0.02168583181237191,0.9999235661907606,True,0.6514495614523237,2.595624993781338
AC008915.2,2.1761244897759595,2.9148390331524983,0.02177883294131832,0.9999235661907606,True,2.6172780288311417,0.4411535390551821
ATP6V0D2,-2.5188138401012723,-2.9097929541450895,0.021938605921717473,0.9999235661907606,True,0.4323689011534399,2.951182741254712
AC105942.1,2.0055373533980903,2.9048269858354683,0.02209704640590473,0.9999235661907606,True,2.94269042817392,0.93715307477583
CSGALNACT1,1.9097812622504038,2.901412372205074,0.022206688341078733,0.9999235661907606,True,5.1648436455419,3.2550623832914964
C1QTNF6,-1.2506039200577526,-2.899179757580554,0.022278685882564736,0.9999235661907606,True,6.962705767364044,8.213309687421797
AC015987.1,2.7420347490896804,2.8979199836925473,0.02231941943669348,0.9999235661907606,True,3.766932279235649,1.0248975301459684
LINC02161,-2.399586888978071,-2.897813142361862,0.02232287764599809,0.9999235661907606,True,0.4012862575972431,2.8008731465753143
HAP1,-2.8760792212659707,-2.887017668658809,0.022675222261647057,0.9999235661907606,True,2.507726880519275,5.383806101785246
ANXA2R,-1.6601165975069803,-2.88551937174718,0.022724583848407986,0.9999235661907606,True,0.40737643405300694,2.0674930315599873
FAM198B-AS1,1.2463917392023856,2.8786593875847726,0.022952032751383238,0.9999235661907606,True,5.916972973078495,4.670581233876109
DIRC3-AS1,1.4880562365118308,2.87765227545608,0.022985625210633305,0.9999235661907606,True,5.856440870323219,4.368384633811388
